|5001344|1110|10|
|5001344|1200|10|
|5001344|3000|10|
|5001344|3010|10|
|5001344|3100|10|
|5001344|3200|10|1
|5001344|3201|10|
|5001344|3202|10|
|5001344|3203|10|
|5001344|3210|10|
|5001346|1000|3|
|5001346|1001|3|
|5001346|1099|3|
|5001346|1100|3|
|5001346|1101|3|
|5001346|1110|3|
|5001346|1200|3|
|5001346|3000|3|
|5001346|3010|3|
|5001346|3100|3|
|5001346|3200|3|
|5001346|3201|3|
|5001346|3202|3|
|5001346|3203|3|
|5001346|3210|3|
|5001349|1000|8|
|5001349|1001|8|
|5001349|1099|8|
|5001349|1100|8|
|5001349|1101|8|
|5001349|1110|8|
|5001349|1200|8|
|5001349|3000|8|
|5001349|3010|8|
|5001349|3100|8|
|5001349|3200|8|6
|5001349|3201|8|
|5001349|3202|8|
|5001349|3203|8|
|5001349|3210|8|
|5001357|1000|33|
|5001357|1001|33|
|5001357|1099|33|
|5001357|1100|33|
|5001357|1101|33|
|5001357|1110|33|
|5001357|1200|33|
|5001357|3000|33|
|5001357|3010|33|
|5001357|3100|33|
|5001357|3200|33|18
|5001357|3201|33|
|5001357|3202|33|
|5001357|3203|33|
|5001357|3210|33|
|5001359|1000|19|
|5001359|1001|19|
|5001359|1099|19|
|5001359|1100|19|
|5001359|1101|19|
|5001359|1110|19|
|5001359|1200|19|
|5001359|3000|19|
|5001359|3010|19|
|5001359|3100|19|
|5001359|3200|19|5
|5001359|3201|19|
|5001359|3202|19|
|5001359|3203|19|
|5001359|3210|19|
|5001360|1000|16|
|5001360|1001|16|
|5001360|1099|16|
|5001360|1100|16|
|5001360|1101|16|
|5001360|1110|16|
|5001360|1200|16|
|5001360|3000|16|
|5001360|3010|16|
|5001360|3100|16|
|5001360|3200|16|9
|5001360|3201|16|
|5001360|3202|16|
|5001360|3203|16|
|5001360|3210|16|
|5001365|1000|2|
|5001365|1001|2|
|5001365|1099|2|
|5001365|1100|2|
|5001365|1101|2|
|5001365|1110|2|
|5001365|1200|2|
|5001365|3000|2|
|5001365|3010|2|
|5001365|3100|2|
|5001365|3200|2|2
|5001365|3201|2|
|5001365|3202|2|
|5001365|3203|2|
|5001365|3210|2|
|5001367|1000|2|
|5001367|1001|2|
|5001367|1099|2|
|5001367|1100|2|
|5001367|1101|2|
|5001367|1110|2|
|5001367|1200|2|
|5001367|3000|2|
|5001367|3010|2|
|5001367|3100|2|
|5001367|3200|2|2
|5001367|3201|2|
|5001367|3202|2|
|5001367|3203|2|
|5001367|3210|2|
|5001371|1000|11|
|5001371|1001|11|
|5001371|1099|11|
|5001371|1100|11|
|5001371|1101|11|
|5001371|1110|11|
|5001371|1200|11|
|5001371|3000|11|
|5001371|3010|11|
|5001371|3100|11|
|5001371|3200|11|3
|5001371|3201|11|
|5001371|3202|11|
|5001371|3203|11|
|5001371|3210|11|
|5001373|1000|6|
|5001373|1001|6|
|5001373|1099|6|
|5001373|1100|6|
|5001373|1101|6|
|5001373|1110|6|
|5001373|1200|6|
|5001373|3000|6|
|5001373|3010|6|
|5001373|3100|6|
|5001373|3200|6|
|5001373|3201|6|
|5001373|3202|6|
|5001373|3203|6|
|5001373|3210|6|
|5001374|1000|1|
|5001374|1001|1|
|5001374|1099|1|
|5001374|1100|1|
|5001374|1101|1|
|5001374|1110|1|
|5001374|1200|1|
|5001374|3000|1|
|5001374|3010|1|
|5001374|3100|1|
|5001374|3200|1|1
|5001374|3201|1|
|5001374|3202|1|
|5001374|3203|1|
|5001374|3210|1|
|5001384|1000|13|
|5001384|1001|13|
|5001384|1099|13|
|5001384|1100|13|
|5001384|1101|13|
|5001384|1110|13|
|5001384|1200|13|
|5001384|3000|13|
|5001384|3010|13|
|5001384|3100|13|
|5001384|3200|13|4
|5001384|3201|13|
|5001384|3202|13|
|5001384|3203|13|
|5001384|3210|13|
|5001386|1000|3|
|5001386|1001|3|
|5001386|1099|3|
|5001386|1100|3|
|5001386|1101|3|
|5001386|1110|3|
|5001386|1200|3|
|5001386|3000|3|
|5001386|3010|3|
|5001386|3100|3|
|5001386|3200|3|1
|5001386|3201|3|
|5001386|3202|3|
|5001386|3203|3|
|5001386|3210|3|
|5001387|1000|1|
|5001387|1001|1|
|5001387|1099|1|
|5001387|1100|1|
|5001387|1101|1|
|5001387|1110|1|
|5001387|1200|1|
|5001387|3000|1|
|5001387|3010|1|
|5001387|3100|1|
|5001387|3200|1|1
|5001387|3201|1|
|5001387|3202|1|
|5001387|3203|1|
|5001387|3210|1|
|5001394|1000|1|
|5001394|1001|1|
|5001394|1099|1|
|5001394|1100|1|
|5001394|1101|1|
|5001394|1110|1|
|5001394|1200|1|
|5001394|3000|1|
|5001394|3010|1|
|5001394|3100|1|
|5001394|3200|1|1
|5001394|3201|1|
|5001394|3202|1|
|5001394|3203|1|
|5001394|3210|1|
|5001396|1000|17|
|5001396|1001|17|
|5001396|1099|17|
|5001396|1100|17|
|5001396|1101|17|
|5001396|1110|17|
|5001396|1200|17|
|5001396|3000|17|
|5001396|3010|17|
|5001396|3100|17|
|5001396|3200|17|6
|5001396|3201|17|
|5001396|3202|17|
|5001396|3203|17|
|5001396|3210|17|
|5001399|1000|3|
|5001399|1001|3|
|5001399|1099|3|
|5001399|1100|3|
|5001399|1101|3|
|5001399|1110|3|
|5001399|1200|3|
|5001399|3000|3|
|5001399|3010|3|
|5001399|3100|3|
|5001399|3200|3|3
|5001399|3201|3|
|5001399|3202|3|
|5001399|3203|3|
|5001399|3210|3|
|5001410|1000|1|
|5001410|1001|1|
|5001410|1099|1|
|5001410|1100|1|
|5001410|1101|1|
|5001410|1110|1|
|5001410|1200|1|
|5001410|3000|1|
|5001410|3010|1|
|5001410|3100|1|
|5001410|3200|1|1
|5001410|3201|1|
|5001410|3202|1|
|5001410|3203|1|
|5001410|3210|1|
|5001412|1000|7|
|5001412|1001|7|
|5001412|1099|7|
|5001412|1100|7|
|5001412|1101|7|
|5001412|1110|7|
|5001412|1200|7|
|5001412|3000|7|
|5001412|3010|7|
|5001412|3100|7|
|5001412|3200|7|5
|5001412|3201|7|
|5001412|3202|7|
|5001412|3203|7|
|5001412|3210|7|
|5001415|1000|1|
|5001415|1001|1|
|5001415|1099|1|
|5001415|1100|1|
|5001415|1101|1|
|5001415|1110|1|
|5001415|1200|1|
|5001415|3000|1|
|5001415|3010|1|
|5001415|3100|1|
|5001415|3200|1|1
|5001415|3201|1|
|5001415|3202|1|
|5001415|3203|1|
|5001415|3210|1|
|5001421|1000|19|
|5001421|1001|19|
|5001421|1099|19|
|5001421|1100|19|
|5001421|1101|19|
|5001421|1110|19|
|5001421|1200|19|
|5001421|3000|19|
|5001421|3010|19|
|5001421|3100|19|
|5001421|3200|19|7
|5001421|3201|19|
|5001421|3202|19|
|5001421|3203|19|
|5001421|3210|19|
|5001424|1000|3|
|5001424|1001|3|
|5001424|1099|3|
|5001424|1100|3|
|5001424|1101|3|
|5001424|1110|3|
|5001424|1200|3|
|5001424|3000|3|
|5001424|3010|3|
|5001424|3100|3|
|5001424|3200|3|3
|5001424|3201|3|
|5001424|3202|3|
|5001424|3203|3|
|5001424|3210|3|
|5001427|1000|7|
|5001427|1001|7|
|5001427|1099|7|
|5001427|1100|7|
|5001427|1101|7|
|5001427|1110|7|
|5001427|1200|7|
|5001427|3000|7|
|5001427|3010|7|
|5001427|3100|7|
|5001427|3200|7|1
|5001427|3201|7|
|5001427|3202|7|
|5001427|3203|7|
|5001427|3210|7|
|5001433|1000|13|
|5001433|1001|13|
|5001433|1099|13|
|5001433|1100|13|
|5001433|1101|13|
|5001433|1110|13|
|5001433|1200|13|
|5001433|3000|13|
|5001433|3010|13|
|5001433|3100|13|
|5001433|3200|13|13
|5001433|3201|13|
|5001433|3202|13|
|5001433|3203|13|
|5001433|3210|13|
|5001436|1000|3|
|5001436|1001|3|
|5001436|1099|3|
|5001436|1100|3|
|5001436|1101|3|
|5001436|1110|3|
|5001436|1200|3|
|5001436|3000|3|
|5001436|3010|3|
|5001436|3100|3|
|5001436|3200|3|3
|5001436|3201|3|
|5001436|3202|3|
|5001436|3203|3|
|5001436|3210|3|
|5001439|1000|4|
|5001439|1001|4|
|5001439|1099|4|
|5001439|1100|4|
|5001439|1101|4|
|5001439|1110|4|
|5001439|1200|4|
|5001439|3000|4|
|5001439|3010|4|
|5001439|3100|4|
|5001439|3200|4|4
|5001439|3201|4|
|5001439|3202|4|
|5001439|3203|4|
|5001439|3210|4|
|5001443|1000|5|
|5001443|1001|5|
|5001443|1099|5|
|5001443|1100|5|
|5001443|1101|5|
|5001443|1110|5|
|5001443|1200|5|
|5001443|3000|5|
|5001443|3010|5|
|5001443|3100|5|
|5001443|3200|5|5
|5001443|3201|5|
|5001443|3202|5|
|5001443|3203|5|
|5001443|3210|5|
|5001447|1000|12|
|5001447|1001|12|
|5001447|1099|12|
|5001447|1100|12|
|5001447|1101|12|
|5001447|1110|12|
|5001447|1200|12|
|5001447|3000|12|
|5001447|3010|12|
|5001447|3100|12|
|5001447|3200|12|4
|5001447|3201|12|
|5001447|3202|12|
|5001447|3203|12|
|5001447|3210|12|
|5001451|1000|6|
|5001451|1001|6|
|5001451|1099|6|
|5001451|1100|6|
|5001451|1101|6|
|5001451|1110|6|
|5001451|1200|6|
|5001451|3000|6|
|5001451|3010|6|
|5001451|3100|6|
|5001451|3200|6|4
|5001451|3201|6|
|5001451|3202|6|
|5001451|3203|6|
|5001451|3210|6|
|5001457|1000|4|
|5001457|1001|4|
|5001457|1099|4|
|5001457|1100|4|
|5001457|1101|4|
|5001457|1110|4|
|5001457|1200|4|
|5001457|3000|4|
|5001457|3010|4|
|5001457|3100|4|
|5001457|3200|4|4
|5001457|3201|4|
|5001457|3202|4|
|5001457|3203|4|
|5001457|3210|4|
|5001459|1000|18|
|5001459|1001|18|
|5001459|1099|18|
|5001459|1100|18|
|5001459|1101|18|
|5001459|1110|18|
|5001459|1200|18|
|5001459|3000|18|
|5001459|3010|18|
|5001459|3100|18|
|5001459|3200|18|17
|5001459|3201|18|
|5001459|3202|18|
|5001459|3203|18|
|5001459|3210|18|
|5001495|1000|183|
|5001495|1001|183|
|5001495|1099|183|
|5001495|1100|183|
|5001495|1101|183|
|5001495|1110|183|
|5001495|1200|183|
|5001495|3000|183|
|5001495|3010|183|
|5001495|3100|183|
|5001495|3200|183|140
|5001495|3201|183|
|5001495|3202|183|
|5001495|3203|183|
|5001495|3210|183|
|5001500|1000|416|
|5001500|1001|416|
|5001500|1099|416|1
|5001500|1100|416|
|5001500|1101|416|
|5001500|1110|416|
|5001500|1200|416|
|5001500|3000|416|
|5001500|3010|416|
|5001500|3100|416|
|5001500|3200|416|5
|5001500|3201|416|
|5001500|3202|416|
|5001500|3203|416|
|5001500|3210|416|4
|5001505|1000|2670|1011
|5001505|1001|2670|
|5001505|1099|2670|
|5001505|1100|2670|
|5001505|1101|2670|
|5001505|1110|2670|
|5001505|1200|2670|42
|5001505|3000|2670|
|5001505|3010|2670|
|5001505|3100|2670|
|5001505|3200|2670|1100
|5001505|3201|2670|4
|5001505|3202|2670|
|5001505|3203|2670|
|5001505|3210|2670|
|5001510|1000|130|
|5001510|1001|130|
|5001510|1099|130|
|5001510|1100|130|
|5001510|1101|130|
|5001510|1110|130|
|5001510|1200|130|
|5001510|3000|130|
|5001510|3010|130|
|5001510|3100|130|
|5001510|3200|130|106
|5001510|3201|130|
|5001510|3202|130|
|5001510|3203|130|
|5001510|3210|130|
|5001514|1000|221|
|5001514|1001|221|
|5001514|1099|221|219
|5001514|1100|221|2
|5001514|1101|221|
|5001514|1110|221|
|5001514|1200|221|
|5001514|3000|221|
|5001514|3010|221|
|5001514|3100|221|
|5001514|3200|221|
|5001514|3201|221|
|5001514|3202|221|
|5001514|3203|221|
|5001514|3210|221|
|5001515|1000|362|
|5001515|1001|362|
|5001515|1099|362|
|5001515|1100|362|
|5001515|1101|362|
|5001515|1110|362|
|5001515|1200|362|144
|5001515|3000|362|
|5001515|3010|362|
|5001515|3100|362|1
|5001515|3200|362|17
|5001515|3201|362|
|5001515|3202|362|
|5001515|3203|362|
|5001515|3210|362|
|5001521|1000|89|
|5001521|1001|89|
|5001521|1099|89|
|5001521|1100|89|
|5001521|1101|89|
|5001521|1110|89|
|5001521|1200|89|
|5001521|3000|89|
|5001521|3010|89|
|5001521|3100|89|
|5001521|3200|89|29
|5001521|3201|89|
|5001521|3202|89|
|5001521|3203|89|
|5001521|3210|89|2
|5001526|1000|22|
|5001526|1001|22|
|5001526|1099|22|
|5001526|1100|22|
|5001526|1101|22|
|5001526|1110|22|
|5001526|1200|22|
|5001526|3000|22|
|5001526|3010|22|
|5001526|3100|22|
|5001526|3200|22|3
|5001526|3201|22|
|5001526|3202|22|
|5001526|3203|22|
|5001526|3210|22|
|5001529|1000|29|
|5001529|1001|29|
|5001529|1099|29|
|5001529|1100|29|
|5001529|1101|29|
|5001529|1110|29|
|5001529|1200|29|
|5001529|3000|29|
|5001529|3010|29|
|5001529|3100|29|
|5001529|3200|29|13
|5001529|3201|29|
|5001529|3202|29|
|5001529|3203|29|1
|5001529|3210|29|
|5001568|1000|1|
|5001568|1001|1|
|5001568|1099|1|
|5001568|1100|1|
|5001568|1101|1|
|5001568|1110|1|
|5001568|1200|1|
|5001568|3000|1|
|5001568|3010|1|
|5001568|3100|1|
|5001568|3200|1|1
|5001568|3201|1|
|5001568|3202|1|
|5001568|3203|1|
|5001568|3210|1|
|5001575|1000|1|
|5001575|1001|1|
|5001575|1099|1|
|5001575|1100|1|
|5001575|1101|1|
|5001575|1110|1|
|5001575|1200|1|
|5001575|3000|1|
|5001575|3010|1|
|5001575|3100|1|
|5001575|3200|1|1
|5001575|3201|1|
|5001575|3202|1|
|5001575|3203|1|
|5001575|3210|1|
|5001586|1000|1|
|5001586|1001|1|
|5001586|1099|1|
|5001586|1100|1|
|5001586|1101|1|
|5001586|1110|1|
|5001586|1200|1|
|5001586|3000|1|
|5001586|3010|1|
|5001586|3100|1|
|5001586|3200|1|1
|5001586|3201|1|
|5001586|3202|1|
|5001586|3203|1|
|5001586|3210|1|
|5001632|1000|14|
|5001632|1001|14|
|5001632|1099|14|
|5001632|1100|14|
|5001632|1101|14|
|5001632|1110|14|
|5001632|1200|14|
|5001632|3000|14|
|5001632|3010|14|
|5001632|3100|14|
|5001632|3200|14|8
|5001632|3201|14|
|5001632|3202|14|
|5001632|3203|14|
|5001632|3210|14|
|5001634|1000|8|
|5001634|1001|8|
|5001634|1099|8|
|5001634|1100|8|
|5001634|1101|8|
|5001634|1110|8|
|5001634|1200|8|
|5001634|3000|8|
|5001634|3010|8|
|5001634|3100|8|
|5001634|3200|8|2
|5001634|3201|8|
|5001634|3202|8|
|5001634|3203|8|
|5001634|3210|8|
|5001635|1000|2|
|5001635|1001|2|
|5001635|1099|2|
|5001635|1100|2|
|5001635|1101|2|
|5001635|1110|2|
|5001635|1200|2|
|5001635|3000|2|
|5001635|3010|2|
|5001635|3100|2|
|5001635|3200|2|
|5001635|3201|2|
|5001635|3202|2|
|5001635|3203|2|
|5001635|3210|2|
|5001640|1000|1|
|5001640|1001|1|
|5001640|1099|1|
|5001640|1100|1|
|5001640|1101|1|
|5001640|1110|1|
|5001640|1200|1|
|5001640|3000|1|
|5001640|3010|1|
|5001640|3100|1|
|5001640|3200|1|1
|5001640|3201|1|
|5001640|3202|1|
